Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,image
20741,20741,20741,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I546264_C1.jpg
69563,69563,69563,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000001173.jpg
10986,10986,10986,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00007063.jpg
43857,43857,43857,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I593564_C1.jpg
26717,26717,26717,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00000337.jpg
68454,68454,68454,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020901.jpg
47793,47793,47793,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_cambodia/MSK 000022 005.jpeg
36305,36305,36305,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00002402.jpg
20465,20465,20465,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00006242.jpg
55348,55348,55348,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000003370.jpg
16269,16269,16269,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006747.jpg
51930,51930,51930,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004513.jpg
4160,4160,4160,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00018950.jpg
4845,4845,4845,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000025.jpg
39108,39108,39108,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00054454.jpg
54505,54505,54505,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000016731.jpg
33315,33315,33315,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00052070.jpg
69224,69224,69224,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019076.jpg
61174,61174,61174,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/CAM 000095 005.jpg
41165,41165,41165,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00000393.jpg
64739,64739,64739,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006268.jpg
62167,62167,62167,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009777.jpg
17377,17377,17377,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I884927_C2.jpg
50814,50814,50814,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014915.jpg
32877,32877,32877,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002827.jpg
47898,47898,47898,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_cambodia/MSK 000059 008.jpeg
37358,37358,37358,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00004569.jpg
45170,45170,45170,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I514890_C2.jpg
27761,27761,27761,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002333.jpg
37881,37881,37881,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00043808.jpg
46265,46265,46265,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I849589_C1.jpg
64234,64234,64234,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000016850.jpg
44434,44434,44434,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1920_3.jpg
71244,71244,71244,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005500.jpg
41948,41948,41948,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/ZRQB-00000148.jpg
14599,14599,14599,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012039.jpg
57555,57555,57555,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002106.jpg
12060,12060,12060,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005243.jpg
16530,16530,16530,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00013376.jpg
39581,39581,39581,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00038441.jpg
71601,71601,71601,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000008806.jpg
71583,71583,71583,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020402.jpg
39057,39057,39057,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLSH-00000466.jpg
71423,71423,71423,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/DOM 000100 008.jpg
9195,9195,9195,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006413.jpg
50863,50863,50863,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005863.jpg
12107,12107,12107,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00009708.jpg
41434,41434,41434,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00038266.jpg
19090,19090,19090,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I794448_C2.jpg
65413,65413,65413,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012620.jpg
70979,70979,70979,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009874.jpg
32139,32139,32139,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00032278.jpg
25915,25915,25915,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00004123.jpg
13183,13183,13183,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00016236.jpg
39409,39409,39409,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00043335.jpg
15673,15673,15673,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012979.jpg
17719,17719,17719,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I294816_C2.jpg
55405,55405,55405,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000001813.jpg
29706,29706,29706,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002905.jpg
42392,42392,42392,/sddata/projects/Cervical_Cancer_Projects/data/ALTS_NHS_Low_Qual/I344717_C1.jpg
49776,49776,49776,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00007977.jpg
7718,7718,7718,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00010232.jpg
54258,54258,54258,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000003721.jpg
22543,22543,22543,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I266429_C2.jpg
7200,7200,7200,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00007759.jpg
9699,9699,9699,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00008853.jpg
47841,47841,47841,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_cambodia/MSK 000045 007.jpg
6904,6904,6904,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011199.jpg
25321,25321,25321,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00015910.jpg
41437,41437,41437,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00025416.jpg
39818,39818,39818,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00045521.jpg
53877,53877,53877,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000011643.jpg
52260,52260,52260,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009392.jpg
8044,8044,8044,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00004764.jpg
36984,36984,36984,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00027871.jpg
42275,42275,42275,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00002122.jpg
61567,61567,61567,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020836.jpg
3027,3027,3027,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00015078.jpg
49359,49359,49359,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00009064.jpg
40630,40630,40630,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00051205.jpg
10538,10538,10538,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00003469.jpg
11455,11455,11455,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00009625.jpg
61677,61677,61677,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004601.jpg
34049,34049,34049,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002867.jpg
28117,28117,28117,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00049982.jpg
57094,57094,57094,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020969.jpg
30467,30467,30467,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00032901.jpg
30781,30781,30781,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00000564.jpg
26591,26591,26591,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00011583.jpg
53736,53736,53736,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014786.jpg
35252,35252,35252,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00017789.jpg
42232,42232,42232,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00006615.jpg
46758,46758,46758,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1234_2.jpg
61038,61038,61038,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000011524.jpg
36236,36236,36236,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00027837.jpg
40941,40941,40941,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00024869.jpg
62575,62575,62575,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019925.jpg
38429,38429,38429,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00038492.jpg
7563,7563,7563,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00018368.jpg
54750,54750,54750,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012092.jpg
33587,33587,33587,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00052706.jpg
69913,69913,69913,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014211.jpg
13459,13459,13459,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005124.jpg
51255,51255,51255,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019498.jpg
17030,17030,17030,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I567346_C2.jpg
40456,40456,40456,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00015992.jpg
19756,19756,19756,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I630397_C2.jpg
45071,45071,45071,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I327968_C2.jpg
64643,64643,64643,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009588.jpg
16546,16546,16546,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011259.jpg
48331,48331,48331,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_DR/DOM 000031 003.jpeg
31392,31392,31392,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00042787.jpg
32381,32381,32381,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00022851.jpg
50891,50891,50891,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002347.jpg
18109,18109,18109,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I405131_C2.jpg
69504,69504,69504,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000010165.jpg
64498,64498,64498,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017359.jpg
19490,19490,19490,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I845319_C2.jpg
67324,67324,67324,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012789.jpg
47867,47867,47867,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_cambodia/MSK 000018 001.jpeg
6001,6001,6001,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011162.jpg
58351,58351,58351,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006032.jpg
54281,54281,54281,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009488.jpg
57669,57669,57669,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013508.jpg
3840,3840,3840,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017583.jpg
44298,44298,44298,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I237106_C1.jpg
19485,19485,19485,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00001578.jpg
70823,70823,70823,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000015551.jpg
10678,10678,10678,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012355.jpg
28300,28300,28300,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00010981.jpg
12074,12074,12074,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00003206.jpg
15992,15992,15992,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005160.jpg
65503,65503,65503,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000007450.jpeg
47554,47554,47554,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I252259_C1.jpg
44875,44875,44875,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I566628_C1.jpg
62747,62747,62747,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004080.jpg
22033,22033,22033,/sddata/projects/Cervical_Cancer_Projects/data/SEED/SBX1351_1.jpg
4066,4066,4066,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006794.jpg
20728,20728,20728,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I278802_C2.jpg
69740,69740,69740,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000017766.jpg
68215,68215,68215,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005425.jpg
44184,44184,44184,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I843270_C1.jpg
22213,22213,22213,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I179175_C2.jpg
34406,34406,34406,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00004394.jpg
13022,13022,13022,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017843.jpg
9135,9135,9135,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017973.jpg
63512,63512,63512,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006774.jpg
32590,32590,32590,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/FARH-00000301.jpg
25798,25798,25798,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00016254.jpg
58238,58238,58238,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014578.jpg
53903,53903,53903,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000003504.jpg
37553,37553,37553,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00032658.jpg
45205,45205,45205,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I203528_C1.jpg
50473,50473,50473,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013254.jpg
46277,46277,46277,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I633446_C1.jpg
14081,14081,14081,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000396.jpg
55792,55792,55792,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000006671.jpg
61321,61321,61321,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000005160.jpg
8610,8610,8610,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00005256.jpg
30108,30108,30108,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/ZRQB-00000501.jpg
11689,11689,11689,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00015510.jpg
52450,52450,52450,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000012754.jpg
38705,38705,38705,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/ZRQB-00000330.jpg
6430,6430,6430,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00016737.jpg
21456,21456,21456,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I231667_C1.jpg
22536,22536,22536,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I536180_C1.jpg
69371,69371,69371,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/CAM 000088 012.jpg
60370,60370,60370,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020093.jpg
63082,63082,63082,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004851.jpg
23029,23029,23029,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I403216_C1.jpg
8426,8426,8426,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00013411.jpg
52808,52808,52808,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000011230.jpg
43844,43844,43844,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1868_1.jpg
8449,8449,8449,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00001540.jpg
59877,59877,59877,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002047.jpg
8658,8658,8658,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00015261.jpg
17095,17095,17095,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I482853_C2.jpg
9922,9922,9922,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000851.jpg
373,373,373,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00000223.jpg
53101,53101,53101,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000009738.jpg
61871,61871,61871,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000018838.jpg
12048,12048,12048,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00000121.jpg
33657,33657,33657,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00054698.jpg
36213,36213,36213,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/JBKV-00000389.jpg
8626,8626,8626,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012526.jpg
18142,18142,18142,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I397987_C1.jpg
14773,14773,14773,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00018303.jpg
59957,59957,59957,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020251.jpg
50351,50351,50351,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000004322.jpg
59388,59388,59388,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002658.jpg
42480,42480,42480,/sddata/projects/Cervical_Cancer_Projects/data/ALTS_NHS_Low_Qual/I834385_C1.jpg
39086,39086,39086,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00018593.jpg
20858,20858,20858,/sddata/projects/Cervical_Cancer_Projects/data/SEED/I484471_C2.jpg
36936,36936,36936,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PLYF-00000097.jpg
33574,33574,33574,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00000248.jpg
49208,49208,49208,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00002556.jpg
1087,1087,1087,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00004341.jpg
5692,5692,5692,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00008117.jpg
63251,63251,63251,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000020970.jpg
16584,16584,16584,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012558.jpg
45840,45840,45840,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I589568_C1.jpg
16379,16379,16379,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00003303.jpg
39323,39323,39323,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00041059.jpg
66377,66377,66377,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000002081.jpg
34988,34988,34988,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00001879.jpg
24614,24614,24614,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00015900.jpg
2351,2351,2351,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00008487.jpg
17491,17491,17491,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00007540.jpg
65888,65888,65888,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000014051.jpg
3031,3031,3031,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00011877.jpg
41918,41918,41918,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00002806.jpg
55002,55002,55002,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000018957.jpg
12687,12687,12687,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00010171.jpg
30150,30150,30150,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00047997.jpg
11713,11713,11713,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00012235.jpg
46731,46731,46731,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/SBX1264_2.jpg
30309,30309,30309,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00051028.jpg
14957,14957,14957,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00002703.jpg
13122,13122,13122,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00010823.jpg
34972,34972,34972,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00048114.jpg
22938,22938,22938,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00001566.jpg
3108,3108,3108,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00010286.jpg
48424,48424,48424,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_DR/DOM 000021 001.jpeg
35028,35028,35028,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00014538.jpg
68223,68223,68223,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000003929.jpg
49439,49439,49439,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00014891.jpg
52488,52488,52488,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000019144.jpg
4510,4510,4510,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00018455.jpg
57288,57288,57288,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000018487.jpg
36882,36882,36882,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00040246.jpg
34702,34702,34702,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00035622.jpg
53150,53150,53150,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000007269.jpg
42997,42997,42997,/sddata/projects/Cervical_Cancer_Projects/data/ALTS_NHS_Low_Qual/I135263_C1.jpg
624,624,624,/sddata/projects/Cervical_Cancer_Projects/data/mobileODT_harvard_masked_images/QLGF-00004569.jpg
70074,70074,70074,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000007280.jpg
21362,21362,21362,/sddata/projects/Cervical_Cancer_Projects/data/SEED/SBX2007_2.jpg
27450,27450,27450,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00002201.jpg
48131,48131,48131,/sddata/projects/Cervical_Cancer_Projects/data/IRIS_cambodia/MSK 000018 003.jpeg
61354,61354,61354,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000018628.jpg
24378,24378,24378,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00005251.jpg
28279,28279,28279,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00001394.jpg
37407,37407,37407,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/WLFP-00002133.jpg
36908,36908,36908,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00034063.jpg
6676,6676,6676,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00015379.jpg
41329,41329,41329,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00048073.jpg
6664,6664,6664,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00008895.jpg
62091,62091,62091,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000008239.jpg
18417,18417,18417,/sddata/projects/Cervical_Cancer_Projects/data/SEED/GYFZ-00006504.jpg
2903,2903,2903,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006060.jpg
16681,16681,16681,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00017193.jpg
67688,67688,67688,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000008890.jpg
58544,58544,58544,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000013475.jpg
47385,47385,47385,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I365528_C1.jpg
70011,70011,70011,/sddata/projects/Cervical_Cancer_Projects/data/PAVE/000016785.jpg
44992,44992,44992,/sddata/projects/Cervical_Cancer_Projects/data/CVT_Low_Qual/I432950_C1.jpg
40974,40974,40974,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00002060.jpg
26652,26652,26652,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00018535.jpg
29690,29690,29690,/sddata/projects/Cervical_Cancer_Projects/data/NEVADA/PUBL00040689.jpg
49910,49910,49910,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_Qual_Labels/HFLD-00013838.jpg
16162,16162,16162,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00010641.jpg
11141,11141,11141,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00006349.jpg
42829,42829,42829,/sddata/projects/Cervical_Cancer_Projects/data/ALTS_NHS_Low_Qual/I391883_C1.jpg
25869,25869,25869,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00016956.jpg
12223,12223,12223,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria/HFLD-00015682.jpg
25438,25438,25438,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00008169.jpg
24598,24598,24598,/sddata/projects/Cervical_Cancer_Projects/data/Itoju_Nigeria_No_DC_Labels/HFLD-00018463.jpg
